datetime,x1,x2,f1,pid,host,time
2023-05-24 01:31:39.699298,1.0835441,68259.6258,49.2768865,11717.0,gra135,2023-05-24 01:31:39.699298
2023-05-24 01:31:40.040137,2.84843592,62635.1759,16.5358481,11719.0,gra135,2023-05-24 01:31:40.040137
2023-05-24 01:31:40.241181,4.39052342,100.0,30.5106741,11716.0,gra135,2023-05-24 01:31:40.241181
2023-05-24 01:31:43.671464,4.17287055,100.0,28.3341454,11718.0,gra135,2023-05-24 01:31:43.671464
2023-05-24 01:31:44.577268,3.65872434,538.342206,23.1926834,11717.0,gra135,2023-05-24 01:31:44.577268
2023-05-24 01:31:44.843315,7.36210934,11866.7623,59.9195506,11719.0,gra135,2023-05-24 01:31:44.843315
2023-05-24 01:31:45.092264,1.2580864,52404.4138,47.3791577,11716.0,gra135,2023-05-24 01:31:45.092264
2023-05-24 01:31:49.205056,0.991119007,45058.8219,50.2011374,11718.0,gra135,2023-05-24 01:31:49.205056
2023-05-24 01:31:49.952235,4.49676906,100000.0,27.4027268,11717.0,gra135,2023-05-24 01:31:49.952235
2023-05-24 01:31:50.013043,4.30860643,90352.5651,25.3302366,11719.0,gra135,2023-05-24 01:31:50.013043
2023-05-24 01:31:50.373237,3.86484823,59855.0722,18.5396916,11716.0,gra135,2023-05-24 01:31:50.373237
2023-05-24 01:31:54.332969,2.48347697,3913.35833,4.4419205,11718.0,gra135,2023-05-24 01:31:54.332969
2023-05-24 01:31:55.936819,2.64035475,58985.2304,14.5263753,11717.0,gra135,2023-05-24 01:31:55.936819
2023-05-24 01:31:55.998162,2.82567926,27558.1392,6.99006438,11719.0,gra135,2023-05-24 01:31:55.998162
2023-05-24 01:31:56.335985,4.4527103,68488.1771,22.8564635,11716.0,gra135,2023-05-24 01:31:56.335985
2023-05-24 01:31:59.453273,3.25885835,48751.1648,14.2933647,11718.0,gra135,2023-05-24 01:31:59.453273
2023-05-24 01:32:01.179104,5.32819065,69778.0073,2.97055788,11719.0,gra135,2023-05-24 01:32:01.179104
2023-05-24 01:32:01.253270,6.901086,86182.1973,4.5477581,11717.0,gra135,2023-05-24 01:32:01.253270
2023-05-24 01:32:01.501275,3.77844724,95060.4835,24.7298275,11716.0,gra135,2023-05-24 01:32:01.501275
2023-05-24 01:32:03.860599,1.08931418,38523.7601,49.0543003,11718.0,gra135,2023-05-24 01:32:03.860599
2023-05-24 01:32:06.275701,1.67788393,68705.7927,40.6678769,11719.0,gra135,2023-05-24 01:32:06.275701
2023-05-24 01:32:06.362640,3.4491149,86485.29,22.1681926,11717.0,gra135,2023-05-24 01:32:06.362640
2023-05-24 01:32:06.415590,6.33198685,40582.7408,42.6591696,11716.0,gra135,2023-05-24 01:32:06.415590
2023-05-24 01:32:08.580599,3.58021124,42682.6307,13.9835788,11718.0,gra135,2023-05-24 01:32:08.580599
2023-05-24 01:32:11.109569,5.11417435,11007.9545,35.4307642,11719.0,gra135,2023-05-24 01:32:11.109569
2023-05-24 01:32:11.258044,5.38734242,28672.4211,33.2406745,11717.0,gra135,2023-05-24 01:32:11.258044
2023-05-24 01:32:11.345120,8.4482578,66761.3303,64.5238097,11716.0,gra135,2023-05-24 01:32:11.345120
2023-05-24 01:32:13.502001,3.45748064,46081.9292,14.114622,11718.0,gra135,2023-05-24 01:32:13.502001
2023-05-24 01:32:15.893109,9.09883143,76136.7786,71.1708726,11719.0,gra135,2023-05-24 01:32:15.893109
2023-05-24 01:32:16.284153,8.73019642,57472.6785,68.79221,11717.0,gra135,2023-05-24 01:32:16.284153
2023-05-24 01:32:16.358827,0.428053494,89730.6059,55.8317925,11716.0,gra135,2023-05-24 01:32:16.358827
2023-05-24 01:32:18.525214,2.89859568,100000.0,17.4636571,11718.0,gra135,2023-05-24 01:32:18.525214
2023-05-24 01:32:20.682266,1.36607424,74069.0716,46.4515851,11719.0,gra135,2023-05-24 01:32:20.682266
2023-05-24 01:32:21.566390,2.59623329,100000.0,18.219303,11717.0,gra135,2023-05-24 01:32:21.566390
2023-05-24 01:32:21.683827,6.89901496,72069.1892,46.0821997,11716.0,gra135,2023-05-24 01:32:21.683827
2023-05-24 01:32:23.657081,7.67884459,68097.1206,55.3967747,11718.0,gra135,2023-05-24 01:32:23.657081
2023-05-24 01:32:26.311412,5.3927004,35467.3832,32.0020461,11719.0,gra135,2023-05-24 01:32:26.311412
2023-05-24 01:32:26.843169,5.7046729,58256.1834,3.35042188,11717.0,gra135,2023-05-24 01:32:26.843169
2023-05-24 01:32:27.136698,0.670865273,59302.1215,53.4036747,11716.0,gra135,2023-05-24 01:32:27.136698
2023-05-24 01:32:28.613130,0.932422447,73417.4141,50.788103,11718.0,gra135,2023-05-24 01:32:28.613130
2023-05-24 01:32:31.468972,2.02438302,68076.1749,24.5691296,11719.0,gra135,2023-05-24 01:32:31.468972
2023-05-24 01:32:32.221120,3.28283647,32755.9268,10.4491587,11717.0,gra135,2023-05-24 01:32:32.221120
2023-05-24 01:32:32.311696,3.22501423,4174.73229,15.6591005,11716.0,gra135,2023-05-24 01:32:32.311696
2023-05-24 01:32:33.422403,5.62639338,74506.2409,3.25922676,11718.0,gra135,2023-05-24 01:32:33.422403
2023-05-24 01:32:35.957152,6.61419227,72424.4974,42.8626875,11719.0,gra135,2023-05-24 01:32:35.957152
2023-05-24 01:32:37.191487,6.13850663,51396.2072,38.9371504,11717.0,gra135,2023-05-24 01:32:37.191487
2023-05-24 01:32:37.336401,3.46236171,6504.09517,16.7364516,11716.0,gra135,2023-05-24 01:32:37.336401
2023-05-24 01:32:38.367968,5.44615143,79285.4758,3.11371036,11718.0,gra135,2023-05-24 01:32:38.367968
2023-05-24 01:32:40.834259,2.80456378,4234.18488,9.22366942,11719.0,gra135,2023-05-24 01:32:40.834259
2023-05-24 01:32:42.269022,4.15370342,53617.5591,19.1201334,11717.0,gra135,2023-05-24 01:32:42.269022
2023-05-24 01:32:42.456241,2.44286959,40289.8671,11.7949153,11716.0,gra135,2023-05-24 01:32:42.456241
2023-05-24 01:32:43.339182,5.54003114,100000.0,33.1630549,11718.0,gra135,2023-05-24 01:32:43.339182
2023-05-24 01:32:45.371589,2.05295982,52191.5019,16.4759603,11719.0,gra135,2023-05-24 01:32:45.371589
2023-05-24 01:32:47.346036,5.12720099,100.0,37.8774499,11716.0,gra135,2023-05-24 01:32:47.346036
2023-05-24 01:32:47.546967,4.32647881,87581.4574,24.9388633,11717.0,gra135,2023-05-24 01:32:47.546967
2023-05-24 01:32:48.171813,6.73937483,34564.234,48.6731702,11718.0,gra135,2023-05-24 01:32:48.171813
2023-05-24 01:32:49.266638,5.31896894,100.0,39.7951293,11719.0,gra135,2023-05-24 01:32:49.266638
2023-05-24 01:32:51.659026,8.14453365,23389.9859,66.7428677,11717.0,gra135,2023-05-24 01:32:51.659026
2023-05-24 01:32:51.961375,2.94671831,13007.4146,0.605448654,11716.0,gra135,2023-05-24 01:32:51.961375
2023-05-24 01:32:52.221327,5.49090494,55419.5508,3.13031355,11718.0,gra135,2023-05-24 01:32:52.221327
2023-05-24 01:32:53.638265,3.09773093,100.0,17.5827492,11719.0,gra135,2023-05-24 01:32:53.638265
2023-05-24 01:32:56.285852,6.0136579,54986.606,37.1586835,11717.0,gra135,2023-05-24 01:32:56.285852
2023-05-24 01:32:56.768080,4.83598925,70790.1372,25.6777053,11718.0,gra135,2023-05-24 01:32:56.768080
2023-05-24 01:32:56.833394,2.42698962,21584.5024,3.84484324,11716.0,gra135,2023-05-24 01:32:56.833394
2023-05-24 01:32:57.835792,1.52979934,18904.1995,20.8024011,11719.0,gra135,2023-05-24 01:32:57.835792
2023-05-24 01:33:02.146694,5.38270321,85776.5716,30.9944742,11717.0,gra135,2023-05-24 01:33:02.146694
2023-05-24 01:33:03.003362,0.1,18680.727,59.1123275,11718.0,gra135,2023-05-24 01:33:03.003362
2023-05-24 01:33:03.077450,1.62383542,16426.4603,19.0982661,11716.0,gra135,2023-05-24 01:33:03.077450
2023-05-24 01:33:03.553360,0.1,100.0,59.1123275,11719.0,gra135,2023-05-24 01:33:03.553360
2023-05-24 01:33:06.951416,2.09327268,50291.2348,15.4342033,11717.0,gra135,2023-05-24 01:33:06.951416
2023-05-24 01:33:08.165214,2.63835555,35368.595,9.85637841,11718.0,gra135,2023-05-24 01:33:08.165214
2023-05-24 01:33:08.263688,0.976895297,2579.40168,21.2917585,11716.0,gra135,2023-05-24 01:33:08.263688
2023-05-24 01:33:08.822858,1.96930759,34124.8764,16.3740701,11719.0,gra135,2023-05-24 01:33:08.822858
2023-05-24 01:33:11.324846,3.56370702,57480.6031,17.0877911,11717.0,gra135,2023-05-24 01:33:11.324846
2023-05-24 01:33:13.383924,2.42539647,49942.7715,12.372841,11716.0,gra135,2023-05-24 01:33:13.383924
2023-05-24 01:33:13.457691,3.89596068,58954.0764,18.4561867,11718.0,gra135,2023-05-24 01:33:13.457691
2023-05-24 01:33:13.605440,2.46244264,43554.572,12.3959478,11719.0,gra135,2023-05-24 01:33:13.605440
2023-05-24 01:33:16.021055,4.34648339,83614.6548,24.3984881,11717.0,gra135,2023-05-24 01:33:16.021055
2023-05-24 01:33:19.349468,1.73169139,57273.267,33.3027653,11716.0,gra135,2023-05-24 01:33:19.349468
2023-05-24 01:33:19.591804,1.21064407,57460.6574,48.0058868,11718.0,gra135,2023-05-24 01:33:19.591804
2023-05-24 01:33:19.749741,1.78638543,70706.1219,37.2893769,11719.0,gra135,2023-05-24 01:33:19.749741
2023-05-24 01:33:21.301368,2.35509759,82336.9903,16.7917356,11717.0,gra135,2023-05-24 01:33:21.301368
2023-05-24 01:33:26.160318,0.1,23233.9682,59.1123275,11716.0,gra135,2023-05-24 01:33:26.160318
2023-05-24 01:33:26.247370,0.1,9627.26945,59.1123275,11718.0,gra135,2023-05-24 01:33:26.247370
2023-05-24 01:33:26.381661,1.41002117,20689.4045,21.9958772,11719.0,gra135,2023-05-24 01:33:26.381661
2023-05-24 01:33:27.576019,0.1,30387.8401,59.1123275,11717.0,gra135,2023-05-24 01:33:27.576019
2023-05-24 01:33:32.343860,1.99874406,100.0,11.6684171,11718.0,gra135,2023-05-24 01:33:32.343860
2023-05-24 01:33:32.733188,2.25915715,100.0,12.0138684,11716.0,gra135,2023-05-24 01:33:32.733188
2023-05-24 01:33:32.808811,4.86262278,42206.0166,2.50552653,11719.0,gra135,2023-05-24 01:33:32.808811
2023-05-24 01:33:34.322884,5.46131787,32853.6701,33.2979197,11717.0,gra135,2023-05-24 01:33:34.322884
2023-05-24 01:33:37.885825,1.29792029,100.0,1.15623653,11718.0,gra135,2023-05-24 01:33:37.885825
2023-05-24 01:33:38.137710,2.40026089,100.0,10.6080488,11719.0,gra135,2023-05-24 01:33:38.137710
2023-05-24 01:33:38.141243,3.65692129,28862.9435,1.2848023,11716.0,gra135,2023-05-24 01:33:38.141243
2023-05-24 01:33:38.779479,2.74386129,31444.7234,8.25385503,11717.0,gra135,2023-05-24 01:33:38.779479
2023-05-24 01:33:42.763785,5.56296905,36300.7669,33.9507258,11718.0,gra135,2023-05-24 01:33:42.763785
2023-05-24 01:33:43.482592,7.78735677,64821.9206,56.9898809,11719.0,gra135,2023-05-24 01:33:43.482592
2023-05-24 01:33:43.547802,7.407333,50855.5785,54.1115325,11716.0,gra135,2023-05-24 01:33:43.547802
2023-05-24 01:33:43.992169,8.9056145,100000.0,67.1816171,11717.0,gra135,2023-05-24 01:33:43.992169
2023-05-24 01:33:47.675154,0.1,48458.6904,59.1123275,11718.0,gra135,2023-05-24 01:33:47.675154
2023-05-24 01:33:48.917696,2.5768199,75355.5685,13.9954096,11719.0,gra135,2023-05-24 01:33:48.917696
2023-05-24 01:33:49.110582,0.989704992,82998.9009,50.2152776,11716.0,gra135,2023-05-24 01:33:49.110582
2023-05-24 01:33:49.268387,4.02786703,86248.0812,23.8897033,11717.0,gra135,2023-05-24 01:33:49.268387
2023-05-24 01:33:53.082165,4.71958831,814.337595,33.801323,11718.0,gra135,2023-05-24 01:33:53.082165
2023-05-24 01:33:54.174834,3.30713745,12075.6513,11.0497773,11719.0,gra135,2023-05-24 01:33:54.174834
2023-05-24 01:33:54.481859,4.55978724,45647.5835,2.18663541,11716.0,gra135,2023-05-24 01:33:54.481859
2023-05-24 01:33:54.698650,7.41922452,39346.8078,55.9358546,11717.0,gra135,2023-05-24 01:33:54.698650
2023-05-24 01:33:57.558980,4.95692178,63598.0525,2.61539042,11718.0,gra135,2023-05-24 01:33:57.558980
2023-05-24 01:33:58.921113,7.86543929,93753.6983,55.7808077,11719.0,gra135,2023-05-24 01:33:58.921113
2023-05-24 01:33:59.083943,6.23393173,77053.5723,3.86285908,11716.0,gra135,2023-05-24 01:33:59.083943
2023-05-24 01:33:59.454313,7.24162613,97546.5676,4.88241808,11717.0,gra135,2023-05-24 01:33:59.454313
2023-05-24 01:34:01.810790,8.79796058,45824.586,70.9733402,11718.0,gra135,2023-05-24 01:34:01.810790
2023-05-24 01:34:04.266261,8.06923547,13034.2889,67.0942941,11719.0,gra135,2023-05-24 01:34:04.266261
2023-05-24 01:34:04.448985,8.06325381,27913.1176,65.2003064,11716.0,gra135,2023-05-24 01:34:04.448985
2023-05-24 01:34:04.869214,8.82309394,30608.1981,73.1810571,11717.0,gra135,2023-05-24 01:34:04.869214
2023-05-24 01:34:06.474105,3.40419174,42214.7835,13.0747313,11718.0,gra135,2023-05-24 01:34:06.474105
2023-05-24 01:34:09.686209,2.78659817,57481.0429,15.7189631,11719.0,gra135,2023-05-24 01:34:09.686209
2023-05-24 01:34:09.778216,2.46041332,81380.5261,14.6566926,11716.0,gra135,2023-05-24 01:34:09.778216
2023-05-24 01:34:10.048536,2.28738379,51625.7004,13.1181598,11717.0,gra135,2023-05-24 01:34:10.048536
2023-05-24 01:34:11.043729,2.43317776,100000.0,21.4357473,11718.0,gra135,2023-05-24 01:34:11.043729
2023-05-24 01:34:15.347001,3.63702181,100000.0,24.2556775,11719.0,gra135,2023-05-24 01:34:15.347001
2023-05-24 01:34:15.414317,2.38852843,93458.8687,19.8982136,11716.0,gra135,2023-05-24 01:34:15.414317
2023-05-24 01:34:15.780065,3.86880013,94839.297,24.9786718,11717.0,gra135,2023-05-24 01:34:15.780065
2023-05-24 01:34:16.457208,6.20136862,77658.2872,3.82857562,11718.0,gra135,2023-05-24 01:34:16.457208
2023-05-24 01:34:20.610783,3.07044656,12203.2405,7.81760525,11716.0,gra135,2023-05-24 01:34:20.610783
2023-05-24 01:34:20.745098,6.33531512,81559.4068,3.96227931,11719.0,gra135,2023-05-24 01:34:20.745098
2023-05-24 01:34:20.934599,5.90413253,56330.5723,35.8157106,11717.0,gra135,2023-05-24 01:34:20.934599
2023-05-24 01:34:21.640816,7.72921207,59585.7855,56.8514166,11718.0,gra135,2023-05-24 01:34:21.640816
2023-05-24 01:34:26.008277,5.40186535,100.0,40.6240935,11716.0,gra135,2023-05-24 01:34:26.008277
2023-05-24 01:34:26.223658,4.51422195,100.0,31.7476595,11719.0,gra135,2023-05-24 01:34:26.223658
2023-05-24 01:34:26.386149,5.33279808,30783.7387,32.1046333,11717.0,gra135,2023-05-24 01:34:26.386149
2023-05-24 01:34:27.016419,2.28226874,56091.2531,13.2574692,11718.0,gra135,2023-05-24 01:34:27.016419
2023-05-24 01:34:31.553065,0.1,2241.50194,59.1123275,11719.0,gra135,2023-05-24 01:34:31.553065
2023-05-24 01:34:31.674424,0.1,100.0,59.1123275,11716.0,gra135,2023-05-24 01:34:31.674424
2023-05-24 01:34:32.000043,1.20064731,37631.4574,46.6855026,11717.0,gra135,2023-05-24 01:34:32.000043
2023-05-24 01:34:32.477937,7.60794935,75239.2323,53.9784046,11718.0,gra135,2023-05-24 01:34:32.477937
2023-05-24 01:34:36.926652,6.21148022,22023.8362,45.0778115,11719.0,gra135,2023-05-24 01:34:36.926652
2023-05-24 01:34:37.269985,4.4099575,10559.8602,26.864941,11716.0,gra135,2023-05-24 01:34:37.269985
2023-05-24 01:34:37.563167,6.78864882,65543.0094,45.2647381,11717.0,gra135,2023-05-24 01:34:37.563167
2023-05-24 01:34:37.879633,5.98355756,70958.1255,3.6122452,11718.0,gra135,2023-05-24 01:34:37.879633
2023-05-24 01:34:42.652682,3.14744966,5230.92909,13.3749618,11719.0,gra135,2023-05-24 01:34:42.652682
2023-05-24 01:34:43.118719,3.12079048,15804.245,0.76506775,11716.0,gra135,2023-05-24 01:34:43.118719
2023-05-24 01:34:43.725160,6.18134323,65512.7231,3.84063878,11717.0,gra135,2023-05-24 01:34:43.725160
2023-05-24 01:34:43.964994,6.68986327,15673.6861,52.1326483,11718.0,gra135,2023-05-24 01:34:43.964994
2023-05-24 01:34:48.365582,3.57021652,100.0,22.3076051,11719.0,gra135,2023-05-24 01:34:48.365582
2023-05-24 01:34:48.791836,4.44910501,100.0,31.09649,11716.0,gra135,2023-05-24 01:34:48.791836
2023-05-24 01:34:49.210668,7.32765166,31276.2847,56.2632722,11717.0,gra135,2023-05-24 01:34:49.210668
2023-05-24 01:34:49.726953,1.84249536,65353.3999,32.3879089,11718.0,gra135,2023-05-24 01:34:49.726953
2023-05-24 01:34:54.090757,1.41737667,46436.7974,42.3282164,11719.0,gra135,2023-05-24 01:34:54.090757
2023-05-24 01:34:54.643719,3.42241021,30356.6367,1.09784684,11716.0,gra135,2023-05-24 01:34:54.643719
2023-05-24 01:34:54.830335,1.93553445,86710.5234,36.779361,11717.0,gra135,2023-05-24 01:34:54.830335
2023-05-24 01:34:55.344119,6.39205585,44587.8117,42.790548,11718.0,gra135,2023-05-24 01:34:55.344119
2023-05-24 01:34:59.681272,6.01798354,24516.8706,42.0961278,11719.0,gra135,2023-05-24 01:34:59.681272
2023-05-24 01:35:00.147034,4.72566892,13045.0284,29.7566916,11716.0,gra135,2023-05-24 01:35:00.147034
2023-05-24 01:35:00.359427,7.332066,68017.581,51.3524962,11717.0,gra135,2023-05-24 01:35:00.359427
2023-05-24 01:35:00.754040,1.77786236,39437.3089,19.3767896,11718.0,gra135,2023-05-24 01:35:00.754040
2023-05-24 01:35:05.844111,0.27593785,23450.1296,57.352949,11719.0,gra135,2023-05-24 01:35:05.844111
2023-05-24 01:35:06.057929,1.31713876,20469.4277,23.7357028,11716.0,gra135,2023-05-24 01:35:06.057929
2023-05-24 01:35:06.233467,4.42530075,69242.656,22.7542061,11717.0,gra135,2023-05-24 01:35:06.233467
2023-05-24 01:35:06.466603,3.71606441,541.526867,23.766084,11718.0,gra135,2023-05-24 01:35:06.466603
2023-05-24 01:35:11.285369,6.43951934,12685.1759,50.0128699,11719.0,gra135,2023-05-24 01:35:11.285369
2023-05-24 01:35:11.496282,6.32663976,17157.2047,47.7036367,11716.0,gra135,2023-05-24 01:35:11.496282
2023-05-24 01:35:11.755088,7.1093865,55982.9393,49.9264653,11717.0,gra135,2023-05-24 01:35:11.755088
2023-05-24 01:35:11.987341,1.03333507,100.0,14.9039829,11718.0,gra135,2023-05-24 01:35:11.987341
2023-05-24 01:35:16.067841,1.74978092,6287.60435,7.41627333,11719.0,gra135,2023-05-24 01:35:16.067841
2023-05-24 01:35:17.014102,0.833209949,8435.90754,31.2367578,11717.0,gra135,2023-05-24 01:35:17.014102
2023-05-24 01:35:17.129411,1.23023287,100.0,1.20927396,11716.0,gra135,2023-05-24 01:35:17.129411
2023-05-24 01:35:17.296338,2.62259072,47014.4542,13.6262765,11718.0,gra135,2023-05-24 01:35:17.296338
2023-05-24 01:35:20.804120,4.11991424,90352.5651,24.8281104,11719.0,gra135,2023-05-24 01:35:20.804120
2023-05-24 01:35:21.446915,3.52575799,94319.2709,23.1654505,11717.0,gra135,2023-05-24 01:35:21.446915
2023-05-24 01:35:21.749753,1.63194965,45708.7952,30.2264429,11716.0,gra135,2023-05-24 01:35:21.749753
2023-05-24 01:35:21.828689,1.02869,24904.0921,47.2352915,11718.0,gra135,2023-05-24 01:35:21.828689
2023-05-24 01:35:25.941337,0.1,23733.676,59.1123275,11716.0,gra135,2023-05-24 01:35:25.941337
2023-05-24 01:35:25.993758,3.52051834,44582.5474,14.0647849,11719.0,gra135,2023-05-24 01:35:25.993758
2023-05-24 01:35:26.403560,4.75448966,62178.0089,24.389936,11717.0,gra135,2023-05-24 01:35:26.403560
2023-05-24 01:35:26.709871,0.199809209,11861.3052,58.1142354,11718.0,gra135,2023-05-24 01:35:26.709871
2023-05-24 01:35:31.025676,3.49323051,23682.8621,1.11850729,11716.0,gra135,2023-05-24 01:35:31.025676
2023-05-24 01:35:31.270030,2.61367382,41214.4456,12.2076462,11719.0,gra135,2023-05-24 01:35:31.270030
2023-05-24 01:35:31.652910,3.10354734,92630.368,19.0682072,11717.0,gra135,2023-05-24 01:35:31.652910
2023-05-24 01:35:31.703073,4.4083742,30437.0817,20.8518454,11718.0,gra135,2023-05-24 01:35:31.703073
2023-05-24 01:35:36.005657,5.48308663,29045.2142,34.3429186,11716.0,gra135,2023-05-24 01:35:36.005657
2023-05-24 01:35:36.341033,4.88223989,48765.7094,2.50747972,11719.0,gra135,2023-05-24 01:35:36.341033
2023-05-24 01:35:36.712091,6.26588877,89951.7835,3.89428343,11717.0,gra135,2023-05-24 01:35:36.712091
2023-05-24 01:35:36.816109,5.9902771,69725.6919,3.62157736,11718.0,gra135,2023-05-24 01:35:36.816109
2023-05-24 01:35:40.724288,6.93737248,74137.406,46.395565,11716.0,gra135,2023-05-24 01:35:40.724288
2023-05-24 01:35:41.490035,6.14791835,51753.3513,39.0133973,11719.0,gra135,2023-05-24 01:35:41.490035
2023-05-24 01:35:41.791957,8.74118461,100000.0,65.3100982,11717.0,gra135,2023-05-24 01:35:41.791957
2023-05-24 01:35:42.084141,2.08924993,68339.3091,21.4611133,11718.0,gra135,2023-05-24 01:35:42.084141
2023-05-24 01:35:46.587320,3.94109115,85379.5515,23.5836499,11716.0,gra135,2023-05-24 01:35:46.587320
2023-05-24 01:35:47.489777,4.03435282,59208.2507,19.2054866,11719.0,gra135,2023-05-24 01:35:47.489777
2023-05-24 01:35:47.901986,5.04994461,100000.0,29.9467267,11717.0,gra135,2023-05-24 01:35:47.901986
2023-05-24 01:35:48.196594,9.20653686,47401.0645,75.3952491,11718.0,gra135,2023-05-24 01:35:48.196594
2023-05-24 01:35:50.749096,8.50386241,29422.238,69.8446545,11716.0,gra135,2023-05-24 01:35:50.749096
2023-05-24 01:35:52.151963,8.47028075,37056.0679,68.4107345,11719.0,gra135,2023-05-24 01:35:52.151963
2023-05-24 01:35:52.493972,9.30023963,49238.9638,76.2347753,11717.0,gra135,2023-05-24 01:35:52.493972
2023-05-24 01:35:53.002765,2.51171664,34445.3482,9.80183369,11718.0,gra135,2023-05-24 01:35:53.002765
2023-05-24 01:35:55.235222,2.97619545,43100.8713,12.3771351,11716.0,gra135,2023-05-24 01:35:55.235222
2023-05-24 01:35:57.486861,1.58290262,35259.559,23.9699636,11719.0,gra135,2023-05-24 01:35:57.486861
2023-05-24 01:35:57.882000,1.85328206,21544.3572,16.606603,11717.0,gra135,2023-05-24 01:35:57.882000
2023-05-24 01:35:58.168648,6.71371572,48378.4748,46.1384906,11718.0,gra135,2023-05-24 01:35:58.168648
2023-05-24 01:36:00.024846,6.63963749,46148.6947,45.557214,11716.0,gra135,2023-05-24 01:36:00.024846
2023-05-24 01:36:02.647159,7.52991839,52425.8211,55.3576854,11719.0,gra135,2023-05-24 01:36:02.647159
2023-05-24 01:36:03.257266,5.02152013,32755.9268,27.8896034,11717.0,gra135,2023-05-24 01:36:03.257266
2023-05-24 01:36:03.479331,4.02061532,57816.8466,18.8950555,11718.0,gra135,2023-05-24 01:36:03.479331
2023-05-24 01:36:04.818068,1.08648563,100.0,1.38323784,11716.0,gra135,2023-05-24 01:36:04.818068
2023-05-24 01:36:08.621361,5.08637214,64619.9364,2.73345988,11719.0,gra135,2023-05-24 01:36:08.621361
2023-05-24 01:36:08.978585,4.98537969,35816.4174,27.0315835,11717.0,gra135,2023-05-24 01:36:08.978585
2023-05-24 01:36:09.296893,6.11334271,100000.0,3.77984268,11718.0,gra135,2023-05-24 01:36:09.296893
2023-05-24 01:36:10.079071,2.61086701,44917.549,13.2103683,11716.0,gra135,2023-05-24 01:36:10.079071
2023-05-24 01:36:13.474781,2.97828734,27813.6768,7.70186659,11719.0,gra135,2023-05-24 01:36:13.474781
2023-05-24 01:36:14.053115,5.67966729,78875.1572,3.31998905,11717.0,gra135,2023-05-24 01:36:14.053115
2023-05-24 01:36:14.214363,8.57979683,93336.4808,63.8746997,11718.0,gra135,2023-05-24 01:36:14.214363
2023-05-24 01:36:15.044409,5.96605275,27058.1566,40.8485764,11716.0,gra135,2023-05-24 01:36:15.044409
2023-05-24 01:36:18.135387,5.40608283,21005.4016,35.4931271,11719.0,gra135,2023-05-24 01:36:18.135387
2023-05-24 01:36:18.716382,7.50096149,66313.4535,53.479895,11717.0,gra135,2023-05-24 01:36:18.716382
2023-05-24 01:36:18.915813,1.90712978,55221.1865,22.3281889,11718.0,gra135,2023-05-24 01:36:18.915813
2023-05-24 01:36:19.484205,0.1,100.0,59.1123275,11716.0,gra135,2023-05-24 01:36:19.484205
2023-05-24 01:36:23.159993,0.49931705,9822.39943,55.119157,11719.0,gra135,2023-05-24 01:36:23.159993
2023-05-24 01:36:23.849525,2.14875811,45782.0933,14.4990317,11717.0,gra135,2023-05-24 01:36:23.849525
2023-05-24 01:36:24.122257,3.03437489,85878.8029,18.3946574,11718.0,gra135,2023-05-24 01:36:24.122257
2023-05-24 01:36:24.627703,0.983362652,39092.4758,50.278701,11716.0,gra135,2023-05-24 01:36:24.627703
2023-05-24 01:36:27.925601,0.1,23841.5793,59.1123275,11719.0,gra135,2023-05-24 01:36:27.925601
2023-05-24 01:36:28.712405,2.95177091,86423.0687,17.5206182,11717.0,gra135,2023-05-24 01:36:28.712405
2023-05-24 01:36:28.992677,0.590146916,18496.3006,54.2108583,11718.0,gra135,2023-05-24 01:36:28.992677
2023-05-24 01:36:29.542245,0.1,100.0,59.1123275,11716.0,gra135,2023-05-24 01:36:29.542245
2023-05-24 01:36:32.833506,0.1,100.0,59.1123275,11719.0,gra135,2023-05-24 01:36:32.833506
2023-05-24 01:36:33.385109,3.58492673,83141.2939,22.5089232,11718.0,gra135,2023-05-24 01:36:33.385109
2023-05-24 01:36:33.454870,2.23438804,40161.0012,13.7932064,11717.0,gra135,2023-05-24 01:36:33.454870
2023-05-24 01:36:33.993587,2.00898824,52407.0594,17.5193045,11716.0,gra135,2023-05-24 01:36:33.993587
2023-05-24 01:36:37.905731,2.75015608,61342.9235,15.6400824,11719.0,gra135,2023-05-24 01:36:37.905731
2023-05-24 01:36:38.752427,2.92091911,70644.7094,17.3446511,11718.0,gra135,2023-05-24 01:36:38.752427
2023-05-24 01:36:38.825286,4.00911789,100000.0,26.1131162,11717.0,gra135,2023-05-24 01:36:38.825286
2023-05-24 01:36:39.267534,1.25289398,37571.1184,45.0522742,11716.0,gra135,2023-05-24 01:36:39.267534
2023-05-24 01:36:43.117614,2.75541447,51642.3694,14.8403179,11719.0,gra135,2023-05-24 01:36:43.117614
2023-05-24 01:36:44.089522,5.08206221,9004.07642,35.8460416,11718.0,gra135,2023-05-24 01:36:44.089522
2023-05-24 01:36:44.257124,3.86580351,92456.0394,24.601938,11717.0,gra135,2023-05-24 01:36:44.257124
2023-05-24 01:36:44.589407,4.87038145,100.0,35.3092544,11716.0,gra135,2023-05-24 01:36:44.589407
2023-05-24 01:36:47.681526,4.02247912,100.0,26.8302311,11719.0,gra135,2023-05-24 01:36:47.681526
2023-05-24 01:36:48.309722,6.36597034,541.526867,50.2651433,11718.0,gra135,2023-05-24 01:36:48.309722
2023-05-24 01:36:48.955322,7.30408791,37830.8438,54.8158492,11717.0,gra135,2023-05-24 01:36:48.955322
